"practice_id","doctor_id","practice"
1227,12391,"ANIMAL WELLNESS CENTER"
1227,12581,"ANIMAL WELLNESS CENTER"
1227,13727,"ANIMAL WELLNESS CENTER"
1227,13938,"ANIMAL WELLNESS CENTER"
1227,14351,"ANIMAL WELLNESS CENTER"
1227,15938,"ANIMAL WELLNESS CENTER"
16292,16292,"VCA A PLUS"
8259,8259,"VCA ARDEN ANIMAL HOSPITAL"
8259,8291,"VCA ARDEN ANIMAL HOSPITAL"
8259,14820,"VCA ARDEN ANIMAL HOSPITAL"
12995,12995,"VCA ARDEN ANIMAL HOSPITAL"
8259,8349,"VCA ARDEN ANIMAL HOSPITAL"
8259,11985,"VCA ARDEN ANIMAL HOSPITAL"
8259,9512,"VCA ARDEN ANIMAL HOSPITAL"
7758,7758,"VCA ARRIGHETTI ANIMAL HOSPITAL"
1566,13931,"VCA ARROYO ANIMAL HOSPITAL"
1566,1566,"VCA ARROYO ANIMAL HOSPITAL"
1566,10721,"VCA ARROYO ANIMAL HOSPITAL"
16750,16750,"VCA ARROYO GRANDE ANIMAL HOSPITAL"
1566,13057,"VCA ARROYO ANIMAL HOSPITAL"
12591,12591,"VCA ASHER ANIMAL HOSPITAL"
12591,12921,"VCA ASHER ANIMAL HOSPITAL"
15135,15135,"VCA AUGUSTINE LORETTO ANIMAL HOSPITAL"
16888,16888,"VCA BARING BOULEVARD ANIMAL HOSPITAL"
7997,10340,"VCA BASCOM ANIMAL HOSPITAL"
7997,9722,"VCA BASCOM ANIMAL HOSPITAL"
7997,8283,"VCA BASCOM ANIMAL HOSPITAL"
7997,7997,"VCA BASCOM ANIMAL HOSPITAL"
7997,16667,"VCA BASCOM ANIMAL HOSPITAL"
7997,12194,"VCA BASCOM ANIMAL HOSPITAL"
7997,11949,"VCA BASCOM ANIMAL HOSPITAL"
7997,11186,"VCA BASCOM ANIMAL HOSPITAL"
7997,10196,"VCA BASCOM ANIMAL HOSPITAL"
7997,9598,"VCA BASCOM ANIMAL HOSPITAL"
5417,10660,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
1970,10480,"VCA BAY AREA ANIMAL HOSPITAL"
4581,4581,"VCA BAY AREA"
5417,11427,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
1970,7107,"VCA BAY AREA ANIMAL HOSPITAL"
1970,8563,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11030,"VCA BAY AREA ANIMAL HOSPITAL"
1970,10716,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3606,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3689,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11411,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3397,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3653,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3726,"VCA BAY AREA ANIMAL HOSPITAL"
1970,13874,"VCA BAY AREA ANIMAL HOSPITAL"
1970,5680,"VCA BAY AREA ANIMAL HOSPITAL"
1970,6865,"VCA BAY AREA ANIMAL HOSPITAL"
1970,7571,"VCA BAY AREA ANIMAL HOSPITAL"
1970,8410,"VCA BAY AREA ANIMAL HOSPITAL"
1970,8661,"VCA BAY AREA ANIMAL HOSPITAL"
1970,12525,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3692,"VCA BAY AREA ANIMAL HOSPITAL"
7606,7606,"VCA BAY AREA ANIMAL HOSPITAL"
1970,13800,"VCA BAY AREA ANIMAL HOSPITAL"
1970,12943,"VCA BAY AREA ANIMAL HOSPITAL"
1970,12152,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11926,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11900,"VCA BAY AREA ANIMAL HOSPITAL"
1970,3385,"VCA BAY AREA ANIMAL HOSPITAL"
1970,2670,"VCA BAY AREA ANIMAL HOSPITAL"
1970,1970,"VCA BAY AREA ANIMAL HOSPITAL"
1970,8808,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11650,"VCA BAY AREA ANIMAL HOSPITAL"
1970,11428,"VCA BAY AREA ANIMAL HOSPITAL"
1970,14060,"VCA BAY AREA ANIMAL HOSPITAL"
1970,16129,"VCA BAY AREA ANIMAL HOSPITAL"
1970,5580,"VCA BAY AREA ANIMAL HOSPITAL"
1970,9688,"VCA BAY AREA ANIMAL HOSPITAL"
1970,6150,"VCA BAY AREA ANIMAL HOSPITAL"
4581,8778,"VCA BAY AREA"
5417,7154,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,5417,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,13761,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,5647,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,15126,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,7000,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,10586,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,9987,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,14772,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11353,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,9363,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,16756,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,16160,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,10485,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11503,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11613,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11794,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,13486,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11365,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
4469,4598,"BAY AREA VET SPECITALISTS"
5417,8714,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,6853,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
6168,6168,"VCA BAY AREA VET SPECIALIST"
5417,9508,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,4780,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,13333,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
12298,12298,"VCA BAY AREA VET SPECIALISTS"
5417,11947,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,11054,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,10689,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,9133,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,9024,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,8791,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,7889,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,7702,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,5323,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,10056,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,5322,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
8785,8785,"VCA BAY AREA VET SPECIALISTS & EMERGENCY"
5417,16430,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,13013,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
5417,10599,"VCA BAY AREA VERTERINARY SPECIALIST AND EMERGENCY HOSPITAL"
14745,14745,"VCA BAY HILL CAT HOSPITAL"
3120,10555,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,4966,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,3145,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,7594,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,3120,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,10027,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,9758,"VCA BAYSHORE ANIMAL HOSPITAL"
5616,6052,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,6615,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,6002,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,12608,"VCA BAYSHORE ANIMAL HOSPITAL"
5616,5616,"VCA BAYSHORE ANIMAL HOSPITAL"
3120,3744,"VCA BAYSHORE ANIMAL HOSPITAL"
3450,10503,"VCA BENICIA ANIMAL HOSP"
3450,13024,"VCA BENICIA ANIMAL HOSP"
3450,13535,"VCA BENICIA ANIMAL HOSP"
3450,3386,"VCA BENICIA ANIMAL HOSP"
3450,3450,"VCA BENICIA ANIMAL HOSP"
3450,12109,"VCA BENICIA ANIMAL HOSP"
3450,5896,"VCA BENICIA ANIMAL HOSP"
3450,9374,"VCA BENICIA ANIMAL HOSP"
3450,14240,"VCA BENICIA ANIMAL HOSP"
3450,11487,"VCA BENICIA ANIMAL HOSP"
3450,10582,"VCA BENICIA ANIMAL HOSP"
3450,13324,"VCA BENICIA ANIMAL HOSP"
3450,9829,"VCA BENICIA ANIMAL HOSP"
3450,4693,"VCA BENICIA ANIMAL HOSP"
5319,5319,"VCA BLOSSOM HILL"
6339,5465,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,12686,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,6635,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,6339,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,9620,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,7188,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,13522,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,9563,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,6762,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,7557,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,4247,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
6339,3158,"VCA BLOSSOM HILL ANIMAL HOSPITAL"
13448,14276,"VCA BONITA ANIMAL HOSPITAL"
13448,13448,"VCA BONITA ANIMAL HOSPITAL"
8531,10548,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,11721,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,10642,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,16026,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,12062,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,8531,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,8863,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,11488,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,11634,"VCA BRADSHAW ANIMAL HOSPITAL"
8531,12241,"VCA BRADSHAW ANIMAL HOSPITAL"
16179,16179,"VCA BRICKELL ANIMAL HOSPITAL"
8783,8783,"VCA BURBANK ANIMAL HOSPITAL"
12426,12426,"VCA CALIFORNIA OAKS ANIMAL HOSPITAL"
10579,14923,"VCA CENTRAL ANIMAL HOSPITAL"
10579,15377,"VCA CENTRAL ANIMAL HOSPITAL"
10579,10579,"VCA CENTRAL ANIMAL HOSPITAL"
10579,15000,"VCA CENTRAL ANIMAL HOSPITAL"
7264,7264,"VCA CENTRAL KITSAP ANIMAL HOSPITAL"
15962,15962,"VCA CENTRAL PARK ANIMAL HOSPITAL"
15553,15553,"VCA CHATOAK ANIMAL HOSPITAL"
16192,16192,"VCA COAST ANIMAL HOSPITAL"
10742,10742,"VCA COLLEGE PARK"
15341,15341,"VCA CONTRA COSTA ANIMAL HOSPITAL"
4172,13613,"VCA COTTAGE ANIMAL HOSPITAL"
4172,15055,"VCA COTTAGE ANIMAL HOSPITAL"
12279,12279,"VCA COTTAGE ANIMAL HOSPITAL"
4172,4172,"VCA COTTAGE ANIMAL HOSPITAL"
4172,5986,"VCA COTTAGE ANIMAL HOSPITAL"
4172,6032,"VCA COTTAGE ANIMAL HOSPITAL"
4172,7192,"VCA COTTAGE ANIMAL HOSPITAL"
4172,10213,"VCA COTTAGE ANIMAL HOSPITAL"
4172,10425,"VCA COTTAGE ANIMAL HOSPITAL"
4172,12738,"VCA COTTAGE ANIMAL HOSPITAL"
4172,12781,"VCA COTTAGE ANIMAL HOSPITAL"
4172,14684,"VCA COTTAGE ANIMAL HOSPITAL"
4172,16659,"VCA COTTAGE ANIMAL HOSPITAL"
10731,10731,"VCA CRESTWOOD ANIMAL HOSPITAL"
10731,12078,"VCA CRESTWOOD ANIMAL HOSPITAL"
3270,11224,"VCA CROCKER ANIMAL HOSP"
3270,10107,"VCA CROCKER ANIMAL HOSP"
3270,3270,"VCA CROCKER ANIMAL HOSP"
3270,13213,"VCA CROCKER ANIMAL HOSP"
3270,4281,"VCA CROCKER ANIMAL HOSP"
3270,12988,"VCA CROCKER ANIMAL HOSP"
3270,12136,"VCA CROCKER ANIMAL HOSP"
3270,7042,"VCA CROCKER ANIMAL HOSP"
3270,10171,"VCA CROCKER ANIMAL HOSP"
3270,11474,"VCA CROCKER ANIMAL HOSP"
3270,6005,"VCA CROCKER ANIMAL HOSP"
3270,15171,"VCA CROCKER ANIMAL HOSP"
3270,14601,"VCA CROCKER ANIMAL HOSP"
3270,14421,"VCA CROCKER ANIMAL HOSP"
3270,5706,"VCA CROCKER ANIMAL HOSP"
3270,14242,"VCA CROCKER ANIMAL HOSP"
16736,16736,"VCA CROWN HILL ANIMAL HOSPITAL"
12528,12528,"VCA CROWN VALLEY ANIMAL HOSPITAL"
5300,9537,"CROWN VALLEY ANIMAL HOSPITAL"
3851,14595,"CYPRESS VET HOSPITAL"
6344,14398,"VCA DESERT ANIMAL HOSPITAL"
6344,11565,"VCA DESERT ANIMAL HOSPITAL"
6344,14796,"VCA DESERT ANIMAL HOSPITAL"
6344,6344,"VCA DESERT ANIMAL HOSPITAL"
6344,15743,"VCA DESERT ANIMAL HOSPITAL"
6344,12788,"VCA DESERT ANIMAL HOSPITAL"
6344,14536,"VCA DESERT ANIMAL HOSPITAL"
14022,14022,"VCA DOUGLAS COUNTY ANIMAL HOSPITAL"
13954,15971,"DUBLIN ANIMAL HOSPITAL"
15278,15278,"VCA EAGLE ROCK ANIMAL HOSPITAL"
11036,11337,"VCA ELK GROVE ANIMAL HOSPITAL"
11036,10639,"VCA ELK GROVE ANIMAL HOSPITAL"
11036,10584,"VCA ELK GROVE ANIMAL HOSPITAL"
11036,11185,"VCA ELK GROVE ANIMAL HOSPITAL"
11036,12148,"VCA ELK GROVE ANIMAL HOSPITAL"
11036,11036,"VCA ELK GROVE ANIMAL HOSPITAL"
6314,6314,"VCA EL MIRAGE ANIMAL HOSPITAL"
11780,11780,"VCA EL RANCHO ANIMAL HOSPITAL"
5776,6939,"VCA EMERGENCY ANIMAL HOSPITAL AND REFERRAL CENTER"
7921,7921,"VCA EMERGENCY ANIMAL HOSPITAL AND REFERRAL CENTER"
5776,5776,"VCA EMERGENCY ANIMAL HOSPITAL AND REFERRAL CENTER"
5776,15732,"VCA EMERGENCY ANIMAL HOSPITAL AND REFERRAL CENTER"
7678,6347,"YGNACIO ANIMAL HOSPITAL"
7678,3445,"YGNACIO ANIMAL HOSPITAL"
7678,15467,"YGNACIO ANIMAL HOSPITAL"
7678,11705,"YGNACIO ANIMAL HOSPITAL"
7678,6708,"YGNACIO ANIMAL HOSPITAL"
7678,13858,"YGNACIO ANIMAL HOSPITAL"
7678,2714,"YGNACIO ANIMAL HOSPITAL"
7678,6532,"YGNACIO ANIMAL HOSPITAL"
7678,2952,"YGNACIO ANIMAL HOSPITAL"
7678,2652,"YGNACIO ANIMAL HOSPITAL"
7678,2785,"YGNACIO ANIMAL HOSPITAL"
10687,10687,"VCA EYE CARE FOR ANIMALS"
16186,16186,"VCA FARMINGVILLE ANIMAL HOSPITAL"
14082,14082,"VCA FELINE MEDICAL CENTER"
14082,16848,"VCA FELINE MEDICAL CENTER"
14082,15079,"VCA FELINE MEDICAL CENTER"
12356,12356,"VCA FOOTHILL VET"
13336,13336,"VCA FOREST SOUTH ANIMAL HOSPITAL"
9227,12758,"VCA FORESTVILLE ANIMAL HOSPITAL"
6132,6907,"VCA FORRESTVILLE ANIMAL HOSPITAL"
6132,12928,"VCA FORRESTVILLE ANIMAL HOSPITAL"
9227,9227,"VCA FORESTVILLE ANIMAL HOSPITAL"
9227,15283,"VCA FORESTVILLE ANIMAL HOSPITAL"
6132,8353,"VCA FORRESTVILLE ANIMAL HOSPITAL"
6132,6132,"VCA FORRESTVILLE ANIMAL HOSPITAL"
5329,10973,"VCA GATEWAY ANIMAL HOSPITAL"
5329,12981,"VCA GATEWAY ANIMAL HOSPITAL"
5329,12730,"VCA GATEWAY ANIMAL HOSPITAL"
5329,10554,"VCA GATEWAY ANIMAL HOSPITAL"
5329,14910,"VCA GATEWAY ANIMAL HOSPITAL"
5329,6851,"VCA GATEWAY ANIMAL HOSPITAL"
5329,5329,"VCA GATEWAY ANIMAL HOSPITAL"
5329,16445,"VCA GATEWAY ANIMAL HOSPITAL"
16930,16930,"VCA GATEWAY ANIMAL HOSPITAL"
15792,15792,"VCA GREENBACK ANIMAL HOSPITAL"
12270,13518,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,13568,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,12270,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,16005,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,13228,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,14342,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,1641,"VCA HALF MOON BAY ANIMAL HOSPITAL"
12270,13184,"VCA HALF MOON BAY ANIMAL HOSPITAL"
6591,6591,"VCA HEMMINGWAY CAT HOSPITAL"
1513,14433,"VCA HERMOSA ANIMAL HOSPITAL"
1513,1513,"VCA HERMOSA ANIMAL HOSPITAL"
16157,16157,"VCA HIGH PEAKS ANIMAL HOSPITAL"
41,11070,"VCA HOLLY ST PET HOSPITAL"
7233,7233,"VCA HOLLY ST"
41,11196,"VCA HOLLY ST PET HOSPITAL"
41,11589,"VCA HOLLY ST PET HOSPITAL"
41,11484,"VCA HOLLY ST PET HOSPITAL"
4283,4283,"VCA HOLLY ST ANIMAL HOSPITAL"
41,14062,"VCA HOLLY ST PET HOSPITAL"
41,13377,"VCA HOLLY ST PET HOSPITAL"
41,12946,"VCA HOLLY ST PET HOSPITAL"
41,11315,"VCA HOLLY ST PET HOSPITAL"
41,7336,"VCA HOLLY ST PET HOSPITAL"
41,7128,"VCA HOLLY ST PET HOSPITAL"
41,5835,"VCA HOLLY ST PET HOSPITAL"
41,5337,"VCA HOLLY ST PET HOSPITAL"
41,4819,"VCA HOLLY ST PET HOSPITAL"
41,41,"VCA HOLLY ST PET HOSPITAL"
41,2500,"VCA HOLLY ST PET HOSPITAL"
41,3900,"VCA HOLLY ST PET HOSPITAL"
6499,6499,"VCA INDIO VALLEY ANIMAL HOSPITAL"
12087,13872,"IRVINE VET"
14799,14799,"VCA IRVINE UNIVERSITY PARK ANIMAL HOSPITAL"
16268,16268,"VCA JACKSON ANIMAL HOSPITAL"
14579,14579,"VCA KNOWLES SNAPPER CREEK AH"
7210,9683,"VCA LAKESIDE ANIMAL HOSPITAL"
7210,7210,"VCA LAKESIDE ANIMAL HOSPITAL"
7210,8527,"VCA LAKESIDE ANIMAL HOSPITAL"
7210,7278,"VCA LAKESIDE ANIMAL HOSPITAL"
14149,14149,"VCA LAKEWOOD ANIMAL HOSPITAL"
16682,16682,"VCA LAKEWOOD ANIMAL HOSPITAL"
10236,10236,"VCA LA MIRADA ANIMAL HOSP"
10236,10247,"VCA LA MIRADA ANIMAL HOSP"
7394,11223,"LA RIVIERA ANIMAL HOSPITAL"
7394,16397,"LA RIVIERA ANIMAL HOSPITAL"
13168,14505,"VCA LARKFIELD ANIMAL HOSPITAL"
13168,14023,"VCA LARKFIELD ANIMAL HOSPITAL"
13168,13168,"VCA LARKFIELD ANIMAL HOSPITAL"
6554,10084,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,15573,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,6554,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,7716,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,12070,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,12402,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,12453,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,12541,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,12791,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,7517,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,7665,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,8062,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,8302,"VCA LAWRENCE ANIMAL HOSPITAL"
6554,7670,"VCA LAWRENCE ANIMAL HOSPITAL"
4406,6183,"VCA LEWELLING ANIMAL HOSPITAL"
4406,4406,"VCA LEWELLING ANIMAL HOSPITAL"
6731,6731,"VCA LEWELLING ANIMAL HOSPITAL"
4406,15181,"VCA LEWELLING ANIMAL HOSPITAL"
2661,12492,"LOOMIS BASIN VET CLINIC"
2661,7294,"LOOMIS BASIN VET CLINIC"
2661,8446,"LOOMIS BASIN VET CLINIC"
2661,8029,"LOOMIS BASIN VET CLINIC"
2661,14316,"LOOMIS BASIN VET CLINIC"
2661,14294,"LOOMIS BASIN VET CLINIC"
2661,13781,"LOOMIS BASIN VET CLINIC"
2661,11823,"LOOMIS BASIN VET CLINIC"
8579,8579,"VCA LOOMIS BASIN VET CLINIC-SMALL ANIMAL"
2661,16526,"LOOMIS BASIN VET CLINIC"
2661,16311,"LOOMIS BASIN VET CLINIC"
2661,11579,"LOOMIS BASIN VET CLINIC"
2661,8346,"LOOMIS BASIN VET CLINIC"
16935,16935,"VCA LOOMIS BASIN VETERINARY CLINIC"
16035,4210,"VCA ANIMAL HOSPITAL"
5709,5709,"VCA LYNNWOOD VET CENTER"
1100,11950,"MADERA PET HOSPITAL"
1100,6975,"MADERA PET HOSPITAL"
1100,6401,"MADERA PET HOSPITAL"
1100,1117,"MADERA PET HOSPITAL"
1100,1623,"MADERA PET HOSPITAL"
6434,6703,"MADERA PET HOSPTITAL"
1100,6070,"MADERA PET HOSPITAL"
1100,2367,"MADERA PET HOSPITAL"
1100,16860,"MADERA PET HOSPITAL"
1100,15949,"MADERA PET HOSPITAL"
1100,13783,"MADERA PET HOSPITAL"
1100,2558,"MADERA PET HOSPITAL"
1100,12656,"MADERA PET HOSPITAL"
1100,9358,"MADERA PET HOSPITAL"
1100,11101,"MADERA PET HOSPITAL"
1100,7775,"MADERA PET HOSPITAL"
8282,8282,"VCA MAIN STREET"
6384,6384,"VCA MAIN ST ANIMAL HOSPITAL"
6384,6414,"VCA MAIN ST ANIMAL HOSPITAL"
6384,7173,"VCA MAIN ST ANIMAL HOSPITAL"
6384,7853,"VCA MAIN ST ANIMAL HOSPITAL"
6384,10504,"VCA MAIN ST ANIMAL HOSPITAL"
6384,7402,"VCA MAIN ST ANIMAL HOSPITAL"
6384,16744,"VCA MAIN ST ANIMAL HOSPITAL"
6283,6283,"VCA MAIN ST ANIMAL HOSPITAL"
6384,10476,"VCA MAIN ST ANIMAL HOSPITAL"
14813,10343,"VCA MARKET STREET ANIMAL HOSPITAL"
14813,10443,"VCA MARKET STREET ANIMAL HOSPITAL"
9591,9591,"VCA MARKET STREET ANIMAL HOSPITAL"
14813,14813,"VCA MARKET STREET ANIMAL HOSPITAL"
11835,12993,"VCA MCCLAVE ANIMAL HOSPITAL"
11835,11835,"VCA MCCLAVE ANIMAL HOSPITAL"
14498,14498,"VCA MEDICAL ANIMAL HOSPITAL"
5617,5617,"VCA MILLER ROBERTSON ANIMAL HOSPITAL"
16923,16923,"VCA MILLIKEN ANIMAL HOSPITAL"
7897,12734,"MISSION ANIMAL & BIRD HOSPITAL OCEANSIDE"
8111,8111,"VCA MISSION ANIMAL HOSPITAL"
8111,12544,"VCA MISSION ANIMAL HOSPITAL"
1647,2693,"MISSION SAN JOSE PET HOSPITAL"
1647,11486,"MISSION SAN JOSE PET HOSPITAL"
1647,11856,"MISSION SAN JOSE PET HOSPITAL"
1647,13091,"MISSION SAN JOSE PET HOSPITAL"
1647,11381,"MISSION SAN JOSE PET HOSPITAL"
1647,12800,"MISSION SAN JOSE PET HOSPITAL"
5040,5040,"VCA MISSION SAN JOSE"
1647,2948,"MISSION SAN JOSE PET HOSPITAL"
6798,6798,"VCA MISSION SAN JOSE ANIMAL HOSPITAL"
4523,4523,"VCA MISSION SAN JOSE ANIMAL HOSPITAL"
1647,14017,"MISSION SAN JOSE PET HOSPITAL"
1647,13182,"MISSION SAN JOSE PET HOSPITAL"
1647,12785,"MISSION SAN JOSE PET HOSPITAL"
1647,11034,"MISSION SAN JOSE PET HOSPITAL"
1647,10991,"MISSION SAN JOSE PET HOSPITAL"
1647,9103,"MISSION SAN JOSE PET HOSPITAL"
1647,8731,"MISSION SAN JOSE PET HOSPITAL"
1647,8241,"MISSION SAN JOSE PET HOSPITAL"
1647,6425,"MISSION SAN JOSE PET HOSPITAL"
1647,4466,"MISSION SAN JOSE PET HOSPITAL"
1647,15381,"MISSION SAN JOSE PET HOSPITAL"
1647,1380,"MISSION SAN JOSE PET HOSPITAL"
12550,10502,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,12550,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,15766,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,13574,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,13011,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,12895,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,2746,"VCA MONTE VISTA ANIMAL HOSPITAL"
12550,7374,"VCA MONTE VISTA ANIMAL HOSPITAL"
14630,14630,"VCA MORRIS PLAINS ANIMAL HOSPITAL"
12176,15837,"MOUNTAIN VIEW ANIMAL HOSPITAL"
12234,13092,"MUELLER PET HOSPITAL"
12234,11849,"MUELLER PET HOSPITAL"
12234,11056,"MUELLER PET HOSPITAL"
12234,9588,"MUELLER PET HOSPITAL"
12234,11870,"MUELLER PET HOSPITAL"
16164,16164,"VCA NATOMAS ANIMAL MEDICAL CENTER"
15630,15630,"VCA NEWMAN EDGEWATER ANIMAL HOSPITAL"
5202,5202,"VCA NOAH ARKS ANIMAL HOSPITAL"
5202,8820,"VCA NOAH ARKS ANIMAL HOSPITAL"
7152,7152,"VCA NORTH COAST ANIMAL HOSPITAL"
7152,13311,"VCA NORTH COAST ANIMAL HOSPITAL"
7152,13039,"VCA NORTH COAST ANIMAL HOSPITAL"
8325,10655,"VCA NORTH PARK ANIMAL HOSPITAL"
8325,10913,"VCA NORTH PARK ANIMAL HOSPITAL"
8325,8325,"VCA NORTH PARK ANIMAL HOSPITAL"
8325,13472,"VCA NORTH PARK ANIMAL HOSPITAL"
